date,Appliances_E_Wh,Lights_E_Wh,Avg_T_in,Avg_H_in,Avg_T_out,Avg_H_out,Press_out,Windspeed,Visibility
2016-01-12 01:40:00,3.688879454113936,0,19.496666666666663,47.24916666666667,4.620000000000003,62.51999999999998,738.033333333333,5.3333333333333295,40.0
2016-01-12 01:50:00,3.912023005428146,0,19.47708333333334,47.39666666666666,4.544444444444443,62.581111111111106,738.1666666666669,5.16666666666667,40.0
2016-01-12 02:00:00,3.688879454113936,0,19.435312500000002,47.47770833333334,4.51111111111111,62.586666666666666,738.2999999999998,5.0,40.0
2016-01-12 02:10:00,3.912023005428146,0,19.401875,47.523541666666674,4.407777777777777,62.58888888888888,738.4,4.8333333333333295,40.0
2016-01-12 02:20:00,3.912023005428146,0,19.38041666666666,47.55458333333334,4.363333333333337,62.81111111111113,738.5,4.66666666666667,40.0
2016-01-12 02:30:00,3.912023005428146,0,19.355833333333337,47.55583333333332,4.377777777777776,63.11000000000001,738.6,4.5,40.0
2016-01-12 02:40:00,3.688879454113936,0,19.32583333333334,47.58416666666666,4.3333333333333295,63.01888888888886,738.7,4.3333333333333295,40.0
2016-01-12 02:50:00,3.688879454113936,0,19.278958333333325,47.55416666666667,4.241111111111114,62.931111111111115,738.7999999999998,4.16666666666667,40.0
2016-01-12 03:00:00,3.4011973816621555,0,19.260000000000012,47.60500000000001,4.154444444444443,62.82222222222223,738.9,4.0,40.0
2016-01-12 03:10:00,2.995732273553991,0,19.23791666666666,47.640000000000015,4.104444444444443,62.92222222222224,739.016666666667,4.3333333333333295,40.0
2016-01-12 03:20:00,2.995732273553991,0,19.22,47.707499999999996,4.096666666666667,63.03111111111108,739.1333333333331,4.66666666666667,40.0
2016-01-12 03:30:00,3.688879454113936,0,19.19125,47.70916666666666,4.148333333333333,63.415,739.25,5.0,40.0
2016-01-12 03:40:00,3.912023005428146,0,19.174583333333338,47.729166666666664,4.263333333333333,63.68555555555557,739.366666666667,5.3333333333333295,40.0
2016-01-12 03:50:00,3.912023005428146,0,19.159583333333337,47.74166666666666,4.304444444444443,63.79888888888889,739.483333333333,5.66666666666667,40.0
2016-01-12 04:00:00,3.688879454113936,0,19.121666666666663,47.76291666666666,4.387777777777777,63.943333333333335,739.6,6.0,40.0
2016-01-12 04:10:00,3.912023005428146,0,19.10041666666665,47.74645833333334,4.424444444444447,63.82111111111113,739.65,5.8333333333333295,40.0
2016-01-12 04:20:00,3.688879454113936,0,19.080416666666665,47.74833333333334,4.464444444444443,63.64444444444444,739.7,5.66666666666667,40.0
2016-01-12 04:30:00,3.688879454113936,0,19.0675,47.76125,4.483333333333333,63.47555555555556,739.75,5.5,40.0
2016-01-12 04:40:00,3.688879454113936,0,19.062916666666673,47.803958333333334,4.4777777777777805,63.27555555555555,739.7999999999998,5.3333333333333295,40.0
2016-01-12 04:50:00,4.0943445622221,0,19.042083333333338,47.78875,4.47222222222222,63.06444444444444,739.85,5.16666666666667,40.0
2016-01-12 05:00:00,3.912023005428146,0,19.03,47.81833333333332,4.466666666666667,62.908888888888896,739.9,5.0,40.0
2016-01-12 05:10:00,3.912023005428146,0,19.009895833333335,47.821041666666666,4.488888888888886,63.116666666666674,739.966666666667,4.8333333333333295,40.0
2016-01-12 05:20:00,3.688879454113936,0,18.97625,47.78020833333333,4.4988888888888905,63.22111111111109,740.033333333333,4.66666666666667,40.0
2016-01-12 05:30:00,3.688879454113936,0,18.965833333333336,47.7775,4.52111111111111,63.62444444444443,740.1,4.5,40.0
2016-01-12 05:40:00,3.688879454113936,0,18.978333333333335,47.79791666666668,4.566666666666663,64.10888888888891,740.1666666666669,4.3333333333333295,40.0
2016-01-12 05:50:00,3.688879454113936,0,18.97416666666666,47.79083333333334,4.5888888888888895,64.45,740.233333333333,4.16666666666667,40.0
2016-01-12 06:00:00,3.912023005428146,0,18.93166666666666,47.82125,4.633333333333334,64.87666666666667,740.2999999999998,4.0,40.0
2016-01-12 06:10:00,4.248495242049359,10,18.91875,47.861875,4.676944444444443,64.86222222222223,740.4333333333329,4.16666666666667,38.16666666666669
2016-01-12 06:20:00,3.688879454113936,0,18.897083333333338,47.93041666666668,4.71888888888889,64.8211111111111,740.5666666666668,4.3333333333333295,36.33333333333329
2016-01-12 06:30:00,3.4011973816621555,0,18.896666666666665,47.97875000000001,4.7,64.66666666666667,740.7,4.5,34.5
2016-01-12 06:40:00,2.995732273553991,10,18.896,47.97833333333334,4.7111111111111095,64.5777777777778,740.8333333333329,4.66666666666667,32.66666666666669
2016-01-12 06:50:00,3.4011973816621555,0,18.88125,48.01989583333332,4.711111111111113,64.45555555555553,740.966666666667,4.8333333333333295,30.8333333333333
2016-01-12 07:00:00,3.688879454113936,10,18.861666666666657,48.048333333333325,4.7,64.34444444444442,741.1,5.0,29.0
2016-01-12 07:10:00,3.912023005428146,10,18.865833333333335,48.10625,4.694444444444443,64.26888888888891,741.216666666667,5.0,30.8333333333333
2016-01-12 07:20:00,4.0943445622221,20,18.836666666666673,48.015,4.677777777777776,64.1411111111111,741.3333333333329,5.0,32.66666666666669
2016-01-12 07:30:00,4.0943445622221,20,18.8234375,47.86958333333334,4.683333333333334,64.01333333333334,741.45,5.0,34.5
2016-01-12 07:40:00,4.248495242049359,20,18.792083333333338,47.807500000000005,4.666666666666667,63.88555555555558,741.5666666666668,5.0,36.33333333333329
2016-01-12 07:50:00,4.0943445622221,30,18.756666666666675,47.796875000000014,4.6499999999999995,63.75777777777776,741.6833333333329,5.0,38.16666666666669
2016-01-12 08:00:00,4.941642422609304,20,18.754583333333336,47.718333333333334,4.653333333333333,63.652222222222235,741.7999999999998,5.0,40.0
2016-01-12 08:10:00,4.700480365792417,30,18.754583333333336,47.67791666666666,4.6244444444444435,63.58666666666667,741.8833333333331,5.0,40.0
2016-01-12 08:20:00,4.499809670330265,10,18.773194444444435,47.82513888888888,4.585555555555557,63.47555555555556,741.966666666667,5.0,40.0
2016-01-12 08:30:00,4.0943445622221,0,18.755,47.54104166666668,4.516666666666667,63.35222222222223,742.0499999999998,5.0,40.0
2016-01-12 08:40:00,4.0943445622221,0,18.726666666666663,47.305000000000014,4.408888888888886,63.107777777777784,742.1333333333331,5.0,40.0
2016-01-12 08:50:00,4.0943445622221,0,18.714166666666664,47.165625,4.261111111111113,62.886666666666656,742.216666666667,5.0,40.0
2016-01-12 09:00:00,3.912023005428146,0,18.701666666666675,46.970416666666665,4.1658333333333335,62.949999999999996,742.2999999999998,5.0,40.0
2016-01-12 09:10:00,4.0943445622221,0,18.675833333333337,46.797500000000014,4.143333333333329,62.89222222222221,742.3833333333331,5.0,38.16666666666669
2016-01-12 09:20:00,3.912023005428146,0,18.67125,46.62791666666668,4.18777777777778,63.07777777777778,742.466666666667,5.0,36.33333333333329
2016-01-12 09:30:00,3.4011973816621555,0,18.654583333333324,46.39020833333334,4.263333333333334,63.21666666666667,742.5499999999998,5.0,34.5
2016-01-12 09:40:00,3.688879454113936,0,18.632083333333327,46.09291666666665,4.329999999999996,63.37666666666667,742.6333333333331,5.0,32.66666666666669
2016-01-12 09:50:00,3.4011973816621555,0,18.62875,45.94833333333334,4.432222222222223,63.537777777777784,742.716666666667,5.0,30.8333333333333
2016-01-12 10:00:00,5.560681631015528,0,18.62375,45.80874999999998,4.554444444444443,63.72,742.7999999999998,5.0,29.0
2016-01-12 10:10:00,6.214608098422191,0,18.61,45.765416666666674,4.72111111111111,63.52777777777779,742.8833333333331,5.0,30.8333333333333
2016-01-12 10:20:00,6.1092475827643655,0,18.638333333333335,46.025833333333324,4.89888888888889,63.297777777777775,742.966666666667,5.0,32.66666666666669
2016-01-12 10:30:00,3.912023005428146,10,18.696666666666665,46.15041666666664,5.018888888888889,63.01666666666667,743.0499999999998,5.0,34.5
2016-01-12 10:40:00,4.0943445622221,0,18.76916666666665,45.97958333333333,5.155555555555553,62.77555555555556,743.1333333333331,5.0,36.33333333333329
2016-01-12 10:50:00,4.0943445622221,0,18.78125,45.81541666666668,5.255555555555557,62.425555555555526,743.216666666667,5.0,38.16666666666669
2016-01-12 11:00:00,3.912023005428146,0,18.79249999999999,45.69104166666668,5.376666666666666,62.129999999999995,743.2999999999998,5.0,40.0
2016-01-12 11:10:00,3.912023005428146,0,18.84125,45.59875000000002,5.487777777777779,61.84111111111111,743.3333333333329,5.3333333333333295,38.0
2016-01-12 11:20:00,3.912023005428146,0,18.830416666666675,45.473749999999995,5.5222222222222195,61.1633333333333,743.366666666667,5.66666666666667,36.0
2016-01-12 11:30:00,4.0943445622221,0,18.83354166666666,45.42083333333333,5.588888888888891,60.72111111111109,743.4,6.0,34.0
2016-01-12 11:40:00,4.0943445622221,0,18.830833333333334,45.276250000000005,5.703888888888891,60.15944444444445,743.4333333333329,6.3333333333333295,32.0
2016-01-12 11:50:00,4.0943445622221,0,18.832916666666662,45.16645833333333,5.788888888888887,59.03222222222221,743.466666666667,6.66666666666667,30.0
2016-01-12 12:00:00,4.0943445622221,0,18.85666666666666,45.09375,5.833333333333333,57.96555555555557,743.5,7.0,28.0
2016-01-12 12:10:00,5.247024072160486,0,18.860104166666655,44.98875,5.896666666666666,56.71555555555556,743.5,7.0,30.0
2016-01-12 12:20:00,5.393627546352362,0,18.859583333333337,45.025416666666665,5.952222222222223,56.25444444444445,743.5,7.0,32.0
2016-01-12 12:30:00,5.135798437050262,0,18.86697916666666,44.98715277777778,6.077777777777777,55.71666666666666,743.5,7.0,34.0
2016-01-12 12:40:00,5.966146739123692,0,18.856666666666662,44.98158333333334,6.175555555555557,55.54222222222222,743.5,7.0,36.0
2016-01-12 12:50:00,4.499809670330265,0,18.82125,44.98349999999999,6.311111111111109,55.24999999999998,743.5,7.0,38.0
2016-01-12 13:00:00,4.0943445622221,0,18.837916666666672,45.20125,6.366666666666667,54.699999999999996,743.5,7.0,40.0
2016-01-12 13:10:00,5.66988092298052,0,18.79500000000001,45.1634375,6.294444444444447,54.58666666666665,743.5,7.16666666666667,40.0
2016-01-12 13:20:00,4.867534450455582,0,18.786666666666672,45.116015624999996,6.277777777777776,54.686666666666675,743.5,7.3333333333333295,40.0
2016-01-12 13:30:00,4.941642422609304,0,18.765833333333337,45.011041666666635,6.302222222222223,54.26333333333334,743.5,7.5,40.0
2016-01-12 13:40:00,5.480638923341991,0,18.749999999999996,44.88934027777779,6.221111111111113,54.16333333333332,743.5,7.666666666666669,40.0
2016-01-12 13:50:00,3.912023005428146,0,18.753124999999997,44.83012896825398,6.21333333333333,54.44333333333335,743.5,7.8333333333333295,40.0
2016-01-12 14:00:00,4.0943445622221,0,18.769722222222224,44.767250000000004,6.196666666666666,54.03222222222224,743.5,8.0,40.0
2016-01-12 14:10:00,4.0943445622221,0,18.78291666666666,44.69070833333333,6.09222222222222,53.407777777777774,743.5499999999998,7.5,40.0
2016-01-12 14:20:00,4.0943445622221,0,18.78291666666666,44.62541666666666,5.98888888888889,53.121111111111084,743.6,7.0,40.0
2016-01-12 14:30:00,5.91350300563827,0,18.7525,44.57458333333335,5.881666666666667,53.1,743.65,6.5,40.0
2016-01-12 14:40:00,5.298317366548036,0,18.754374999999996,44.54708333333333,5.688888888888886,52.84444444444444,743.7,6.0,40.0
2016-01-12 14:50:00,4.248495242049359,0,18.710416666666674,44.51083333333332,5.650000000000003,52.908888888888875,743.75,5.5,40.0
2016-01-12 15:00:00,3.912023005428146,0,18.703229166666663,44.47916666666668,5.5888888888888895,52.79666666666666,743.7999999999998,5.0,40.0
2016-01-12 15:10:00,3.688879454113936,0,18.679166666666664,44.48375000000001,5.544444444444443,52.91888888888891,743.8166666666668,4.8333333333333295,40.0
2016-01-12 15:20:00,3.688879454113936,0,18.67416666666666,44.4475,5.38888888888889,53.38666666666666,743.8333333333329,4.66666666666667,40.0
2016-01-12 15:30:00,3.4011973816621555,0,18.72447916666666,44.4196875,5.4111111111111105,54.9111111111111,743.85,4.5,40.0
2016-01-12 15:40:00,3.4011973816621555,0,18.7975,44.37124999999998,5.577777777777777,54.77555555555557,743.866666666667,4.3333333333333295,40.0
2016-01-12 15:50:00,3.4011973816621555,0,18.848958333333336,44.27187499999999,5.6000000000000005,53.74444444444444,743.8833333333331,4.16666666666667,40.0
2016-01-12 16:00:00,3.4011973816621555,0,18.87607142857142,44.136592261904745,5.577777777777777,53.54444444444443,743.9,4.0,40.0
2016-01-12 16:10:00,3.688879454113936,0,18.853434343434337,44.091944444444444,5.453333333333333,53.15555555555554,743.95,4.5,38.16666666666669
2016-01-12 16:20:00,3.912023005428146,0,18.810378787878786,44.00004166666666,5.331111111111113,52.17555555555557,744.0,5.0,36.33333333333329
2016-01-12 16:30:00,3.688879454113936,0,18.794464285714287,43.96541666666667,5.21111111111111,51.63333333333333,744.0499999999998,5.5,34.5
2016-01-12 16:40:00,3.688879454113936,0,18.736604166666663,43.88187026515152,5.085555555555554,51.9111111111111,744.1,6.0,32.66666666666669
2016-01-12 16:50:00,3.688879454113936,0,18.714867788461536,43.82356770833334,5.052222222222223,51.677777777777806,744.15,6.5,30.8333333333333
2016-01-12 17:00:00,4.0943445622221,0,18.69444444444445,43.79588383838384,4.985555555555557,51.397777777777776,744.2,7.0,29.0
2016-01-12 17:10:00,4.0943445622221,10,18.67375,43.7728693181818,4.946666666666666,52.220000000000006,744.283333333333,7.0,30.8333333333333
2016-01-12 17:20:00,5.3471075307174685,20,18.672499999999996,43.76231060606061,4.93,52.964999999999996,744.366666666667,7.0,32.66666666666669
2016-01-12 17:30:00,5.940171252720432,20,18.651679292929273,43.90174242424242,4.903333333333333,53.79999999999999,744.45,7.0,34.5
2016-01-12 17:40:00,5.91350300563827,40,18.663333333333323,43.97677083333333,4.844444444444442,55.17777777777778,744.533333333333,7.0,36.33333333333329
2016-01-12 17:50:00,5.438079308923196,30,18.713333333333335,44.14916666666668,4.692222222222223,56.397777777777755,744.616666666667,7.0,38.16666666666669
2016-01-12 18:00:00,4.382026634673881,40,18.75541666666666,44.35854166666666,4.586666666666667,57.177777777777756,744.7,7.0,40.0
2016-01-12 18:10:00,4.499809670330265,30,18.78375,44.35833333333336,4.503333333333333,57.80222222222224,744.75,6.8333333333333295,40.0
2016-01-12 18:20:00,4.248495242049359,20,18.79520833333334,44.377916666666664,4.444444444444443,58.42111111111109,744.7999999999998,6.66666666666667,40.0
2016-01-12 18:30:00,3.688879454113936,10,18.80291666666666,44.34666666666667,4.427777777777776,59.23555555555557,744.85,6.5,40.0
2016-01-12 18:40:00,3.688879454113936,0,18.84375,44.32270833333333,4.433333333333334,59.98777777777777,744.9,6.3333333333333295,40.0
2016-01-12 18:50:00,3.4011973816621555,0,18.81229166666666,44.26239583333334,4.383333333333334,60.6611111111111,744.95,6.16666666666667,40.0
2016-01-12 19:00:00,3.912023005428146,0,18.796249999999997,44.18958333333334,4.366666666666666,61.27555555555557,745.0,6.0,40.0
2016-01-12 19:10:00,3.912023005428146,0,18.785416666666674,44.1225,4.33888888888889,61.653333333333336,745.033333333333,6.16666666666667,40.0
2016-01-12 19:20:00,4.0943445622221,0,18.75375,44.10958333333334,4.322222222222224,61.98666666666667,745.0666666666668,6.3333333333333295,40.0
2016-01-12 19:30:00,3.912023005428146,0,18.736666666666665,44.135,4.327777777777777,62.26666666666667,745.1,6.5,40.0
2016-01-12 19:40:00,4.0943445622221,0,18.729166666666664,44.155833333333334,4.31111111111111,62.331111111111106,745.1333333333331,6.66666666666667,40.0
2016-01-12 19:50:00,4.0943445622221,0,18.707499999999996,44.16,4.192222222222223,62.343333333333334,745.1666666666669,6.8333333333333295,40.0
2016-01-12 20:00:00,4.0943445622221,0,18.707499999999996,44.147083333333335,4.1000000000000005,62.5575,745.2,7.0,40.0
2016-01-12 20:10:00,3.912023005428146,0,18.686666666666675,44.105416666666656,4.1,62.84222222222223,745.3166666666668,6.8333333333333295,40.0
2016-01-12 20:20:00,3.912023005428146,0,18.64791666666666,44.06291666666665,4.1655555555555575,62.97444444444444,745.4333333333329,6.66666666666667,40.0
2016-01-12 20:30:00,3.912023005428146,0,18.643749999999997,44.03999999999999,4.196666666666666,62.86333333333334,745.5499999999998,6.5,40.0
2016-01-12 20:40:00,3.912023005428146,0,18.64,44.03000000000001,4.197777777777776,62.7088888888889,745.6666666666669,6.3333333333333295,40.0
2016-01-12 20:50:00,3.912023005428146,0,18.604999999999997,44.00583333333333,4.144444444444447,62.555555555555536,745.783333333333,6.16666666666667,40.0
2016-01-12 21:00:00,4.0943445622221,0,18.583750000000002,43.96374999999999,4.12111111111111,62.5888888888889,745.9,6.0,40.0
2016-01-12 21:10:00,4.0943445622221,0,18.58,43.942083333333336,4.159999999999999,62.603333333333325,745.95,6.16666666666667,38.16666666666669
2016-01-12 21:20:00,3.688879454113936,0,18.54666666666666,43.9275,4.244444444444444,62.565555555555534,746.0,6.3333333333333295,36.33333333333329
2016-01-12 21:30:00,3.4011973816621555,0,18.534166666666664,43.887083333333344,4.305555555555557,62.448888888888895,746.0499999999998,6.5,34.5
2016-01-12 21:40:00,3.4011973816621555,20,18.49368055555555,43.853125000000006,4.396666666666666,62.28888888888889,746.1,6.66666666666667,32.66666666666669
2016-01-12 21:50:00,3.4011973816621555,10,18.496818181818185,43.92441287878788,4.4577777777777765,62.081111111111106,746.15,6.8333333333333295,30.8333333333333
2016-01-12 22:00:00,3.688879454113936,0,18.52159090909091,44.039779040404035,4.544444444444443,61.96555555555557,746.2,7.0,29.0
2016-01-12 22:10:00,3.912023005428146,10,18.524505208333338,44.27878472222222,4.566666666666667,61.774444444444434,746.266666666667,6.8333333333333295,30.8333333333333
2016-01-12 22:20:00,3.912023005428146,0,18.536936274509813,44.502284080298786,4.585555555555557,61.53111111111114,746.3333333333329,6.66666666666667,32.66666666666669
2016-01-12 22:30:00,3.912023005428146,0,18.530494791666662,44.711208964646474,4.5633333333333335,61.16444444444443,746.4,6.5,34.5
2016-01-12 22:40:00,3.688879454113936,0,18.537916666666675,44.913333333333334,4.574444444444444,60.68888888888886,746.466666666667,6.3333333333333295,36.33333333333329
2016-01-12 22:50:00,3.912023005428146,0,18.530151515151527,45.0903409090909,4.579722222222223,60.04555555555557,746.533333333333,6.16666666666667,38.16666666666669
2016-01-12 23:00:00,3.688879454113936,0,18.531197916666663,45.23328125,4.58888888888889,59.23333333333334,746.6,6.0,40.0
2016-01-12 23:10:00,3.688879454113936,0,18.515725108225098,45.31880952380953,4.6499999999999995,58.433333333333316,746.733333333333,6.3333333333333295,40.0
2016-01-12 23:20:00,3.688879454113936,0,18.483888888888888,45.450860615079364,4.6866666666666665,57.622222222222256,746.866666666667,6.66666666666667,40.0
2016-01-12 23:30:00,3.688879454113936,0,18.485625,45.56048611111112,4.746666666666667,56.74333333333334,747.0,7.0,40.0
2016-01-12 23:40:00,3.912023005428146,0,18.494999999999997,45.67208333333334,4.763333333333334,56.24111111111109,747.1333333333331,7.3333333333333295,40.0
2016-01-12 23:50:00,3.912023005428146,0,18.49729166666666,45.78820833333333,4.8166666666666655,55.74222222222224,747.266666666667,7.666666666666669,40.0
2016-01-13 00:00:00,3.912023005428146,0,18.480833333333337,45.87119791666667,4.855555555555557,55.086666666666666,747.4,8.0,40.0
2016-01-13 00:10:00,3.4011973816621555,0,18.475,45.93029761904763,4.905555555555552,55.04111111111112,747.533333333333,8.0,37.83333333333329
2016-01-13 00:20:00,2.995732273553991,0,18.47979166666666,46.037708333333335,4.911111111111112,55.44111111111112,747.6666666666669,8.0,35.66666666666669
2016-01-13 00:30:00,3.4011973816621555,0,18.47386363636364,46.143527777777784,4.826666666666667,57.04444444444443,747.7999999999998,8.0,33.5
2016-01-13 00:40:00,2.995732273553991,0,18.480347222222225,46.193888888888885,4.765555555555553,58.37555555555554,747.9333333333329,8.0,31.3333333333333
2016-01-13 00:50:00,3.688879454113936,0,18.475238095238087,46.27505952380952,4.761111111111113,59.163333333333355,748.0666666666668,8.0,29.166666666666696
2016-01-13 01:00:00,3.912023005428146,0,18.441845238095237,46.31958333333334,4.786666666666666,59.276666666666664,748.2,8.0,27.0
2016-01-13 01:10:00,4.0943445622221,0,18.43541666666666,46.388333333333335,4.7888888888888905,59.464444444444446,748.3166666666668,8.0,26.0
2016-01-13 01:20:00,3.912023005428146,0,18.43541666666666,46.48291666666667,4.788888888888887,60.03333333333334,748.4333333333329,8.0,25.0
2016-01-13 01:30:00,3.688879454113936,0,18.42569444444445,46.62944444444444,4.8,60.842222222222226,748.5499999999998,8.0,24.0
